Date,Open,High,Low,Close,Volume
2010-04-06,7919.10009765625,7942.2998046875,7885.25,7923.64990234375,0
2010-04-07,7952.75,8000.2001953125,7923.89990234375,7958.39990234375,0
2010-04-08,7940.5,7976.0,7891.2998046875,7914.2998046875,0
2010-04-09,7942.75,7986.85009765625,7942.75,7980.39990234375,0
2010-04-12,8005.0498046875,8005.85009765625,7948.60009765625,7969.0,0
2010-04-13,7979.0498046875,7980.60009765625,7927.75,7943.35009765625,0
2010-04-15,7988.35009765625,8009.4501953125,7911.25,7922.35009765625,0
2010-04-16,7914.5,7927.5498046875,7865.75,7890.9501953125,0
2010-04-19,7779.7998046875,7828.9501953125,7755.5498046875,7823.2001953125,0
2010-04-20,7835.0498046875,7940.39990234375,7835.0498046875,7920.25,0
2010-04-21,7955.5498046875,8007.0498046875,7955.5498046875,7977.4501953125,0
2010-04-22,7972.5498046875,8016.75,7952.89990234375,7972.64990234375,0
2010-04-23,7970.0,8006.85009765625,7961.4501953125,7983.2998046875,0
2010-04-26,8024.89990234375,8039.9501953125,8000.0,8012.89990234375,0
2010-04-27,8016.10009765625,8042.7001953125,7992.5498046875,7999.64990234375,0
2010-04-28,7913.9501953125,7951.25,7871.64990234375,7900.2998046875,0
2010-04-29,7913.39990234375,7965.60009765625,7913.39990234375,7943.7001953125,0
2010-04-30,7998.9501953125,8071.9501953125,7998.9501953125,8061.10009765625,0
2010-05-03,8058.0,8093.0,8028.64990234375,8048.5498046875,0
2010-05-04,8080.7998046875,8099.39990234375,7930.5,7943.7001953125,0
2010-05-05,7800.7998046875,8001.25,7778.0,7984.64990234375,0
2010-05-06,7989.5,8019.7998046875,7868.85009765625,7955.0498046875,0
2010-05-07,7819.9501953125,7859.60009765625,7720.2001953125,7769.5,0
2010-05-10,7852.0,7945.7001953125,7850.7998046875,7931.5498046875,0
2010-05-11,7945.39990234375,7958.39990234375,7802.85009765625,7819.5498046875,0
2010-05-12,7853.25,7883.60009765625,7745.39990234375,7847.64990234375,0
2010-05-13,7894.4501953125,7983.39990234375,7894.4501953125,7965.7001953125,0
2010-05-14,7967.5498046875,7995.2001953125,7890.9501953125,7912.0,0
2010-05-17,7825.75,7918.0,7767.35009765625,7902.39990234375,0
2010-05-18,7921.10009765625,7962.2001953125,7887.7998046875,7916.2001953125,0
2010-05-19,7882.7001953125,7897.5498046875,7676.35009765625,7685.0498046875,0
2010-05-20,7753.4501953125,7779.60009765625,7661.9501953125,7691.7001953125,0
2010-05-21,7564.7001953125,7594.10009765625,7505.35009765625,7581.89990234375,0
2010-05-24,7688.5498046875,7714.85009765625,7572.85009765625,7588.64990234375,0
2010-05-25,7534.89990234375,7545.0498046875,7355.60009765625,7389.4501953125,0
2010-05-26,7475.4501953125,7486.5498046875,7428.39990234375,7474.25,0
2010-05-27,7470.9501953125,7576.2001953125,7446.64990234375,7549.35009765625,0
2010-05-28,7658.7001953125,7698.0498046875,7625.39990234375,7690.7001953125,0
2010-05-31,7691.39990234375,7766.75,7660.2001953125,7755.9501953125,0
2010-06-01,7746.5498046875,7799.89990234375,7645.25,7658.75,0
2010-06-02,7684.60009765625,7738.85009765625,7653.7998046875,7725.5498046875,0
2010-06-03,7821.39990234375,7853.4501953125,7796.85009765625,7848.75,0
2010-06-04,7858.7998046875,7890.25,7827.64990234375,7890.25,0
2010-06-07,7708.7998046875,7792.0,7704.75,7785.0,0
2010-06-08,7792.2998046875,7865.39990234375,7713.5,7741.9501953125,0
2010-06-09,7747.0,7824.35009765625,7747.0,7783.14990234375,0
2010-06-10,7807.0,7885.2001953125,7799.7001953125,7880.7001953125,0
2010-06-11,7931.75,7944.14990234375,7879.10009765625,7892.2998046875,0
2010-06-14,7913.4501953125,7954.7001953125,7904.89990234375,7953.2001953125,0
2010-06-15,7964.14990234375,7976.0,7935.0498046875,7967.14990234375,0
2010-06-16,7994.5,8011.2998046875,7973.25,7995.0,0
2010-06-17,8013.85009765625,8032.39990234375,7978.25,8027.10009765625,0
2010-06-18,8048.39990234375,8061.5498046875,7971.7001953125,7991.75,0
2010-06-21,8066.2998046875,8100.2001953125,8059.60009765625,8079.10009765625,0
2010-06-22,8062.0,8077.85009765625,8037.14990234375,8044.9501953125,0
2010-06-23,8022.4501953125,8112.7001953125,8022.4501953125,8107.75,0
2010-06-24,8112.4501953125,8155.60009765625,8083.9501953125,8109.0498046875,0
2010-06-25,8097.0498046875,8120.89990234375,8048.35009765625,8061.7001953125,0
2010-06-28,8078.5,8166.35009765625,8078.5,8158.5,0
2010-06-29,8148.5,8184.25,8070.7001953125,8095.89990234375,0
2010-06-30,8032.39990234375,8135.75,8032.39990234375,8130.85009765625,0
2010-07-01,8096.10009765625,8129.0,8083.25,8109.39990234375,0
2010-07-02,8110.89990234375,8155.85009765625,8076.7998046875,8091.14990234375,0
2010-07-05,8090.2998046875,8132.14990234375,8090.2998046875,8105.0,0
2010-07-06,8120.25,8168.7001953125,8120.25,8155.75,0
2010-07-07,8165.10009765625,8181.10009765625,8132.9501953125,8154.89990234375,0
2010-07-08,8210.599609375,8250.099609375,8210.599609375,8231.5498046875,0
2010-07-09,8261.7998046875,8317.400390625,8261.7998046875,8301.099609375,0
2010-07-12,8307.349609375,8351.400390625,8283.2998046875,8315.9501953125,0
2010-07-13,8320.4501953125,8377.349609375,8320.4501953125,8373.2001953125,0
2010-07-14,8430.849609375,8430.849609375,8334.599609375,8346.7998046875,0
2010-07-15,8352.900390625,8371.4501953125,8309.0,8349.7001953125,0
2010-07-16,8353.5498046875,8401.349609375,8353.5498046875,8394.900390625,0
2010-07-19,8368.9501953125,8434.349609375,8368.9501953125,8422.099609375,0
2010-07-20,8457.5,8464.400390625,8369.650390625,8385.400390625,0
2010-07-21,8385.400390625,8431.9501953125,8385.400390625,8427.7001953125,0
2010-07-22,8418.099609375,8457.900390625,8410.150390625,8453.099609375,0
2010-07-23,8493.599609375,8493.599609375,8413.2001953125,8423.349609375,0
2010-07-26,8450.0,8450.0,8338.099609375,8353.2001953125,0
2010-07-27,8369.7998046875,8387.75,8348.349609375,8366.849609375,0
2010-07-28,8395.349609375,8432.5,8356.5,8378.849609375,0
2010-07-29,8377.099609375,8403.7001953125,8369.5,8380.2998046875,0
2010-07-30,8377.7998046875,8452.9501953125,8377.7998046875,8415.2998046875,0
2010-08-02,8460.0498046875,8503.75,8460.0498046875,8499.25,0
2010-08-03,8498.099609375,8545.2998046875,8498.099609375,8532.650390625,0
2010-08-04,8538.75,8545.9501953125,8491.150390625,8521.150390625,0
2010-08-05,8545.150390625,8584.2001953125,8526.7998046875,8531.650390625,0
2010-08-06,8535.400390625,8610.2998046875,8526.900390625,8546.2998046875,0
2010-08-09,8576.7998046875,8658.349609375,8572.900390625,8654.4501953125,0
2010-08-10,8661.849609375,8691.400390625,8596.7998046875,8612.7001953125,0
2010-08-11,8615.75,8637.25,8569.849609375,8575.900390625,0
2010-08-12,8520.150390625,8619.349609375,8514.9501953125,8610.2001953125,0
2010-08-13,8650.2001953125,8733.5498046875,8650.2001953125,8710.5498046875,0
2010-08-16,8750.150390625,8766.2001953125,8656.2001953125,8716.150390625,0
2010-08-17,8722.7001953125,8784.0,8721.75,8754.900390625,0
2010-08-18,8796.099609375,8837.9501953125,8770.150390625,8832.849609375,0
2010-08-19,8860.400390625,8927.9501953125,8842.400390625,8920.0,0
2010-08-20,8896.9501953125,8940.2998046875,8892.0498046875,8930.849609375,0
2010-08-23,8965.650390625,9007.599609375,8935.7001953125,9002.349609375,0
2010-08-24,9032.75,9036.2998046875,8910.5,8942.2001953125,0
2010-08-25,8926.900390625,8939.5,8810.25,8834.5498046875,0
2010-08-26,8871.5,8893.849609375,8822.7001953125,8829.25,0
2010-08-27,8849.7998046875,8891.5,8733.0498046875,8757.7998046875,0
2010-08-30,8857.5,8865.5,8685.400390625,8737.4501953125,0
2010-08-31,8707.599609375,8716.4501953125,8598.2001953125,8679.849609375,0
2010-09-01,8732.900390625,8790.25,8716.400390625,8783.2001953125,0
2010-09-02,8841.0,8886.650390625,8822.0498046875,8861.099609375,0
2010-09-03,8897.5,8949.849609375,8889.900390625,8923.349609375,0
2010-09-06,8987.5,9031.5,8981.5498046875,9020.849609375,0
2010-09-07,9042.2001953125,9065.2001953125,9000.25,9015.0498046875,0
2010-09-08,8985.2998046875,9063.099609375,8974.5498046875,9030.0,0
2010-09-09,9090.900390625,9118.599609375,9051.599609375,9085.25,0
2010-09-13,9128.7998046875,9207.900390625,9128.7998046875,9183.5,0
2010-09-14,9205.400390625,9224.599609375,9104.2998046875,9140.2001953125,0
2010-09-15,9170.5498046875,9201.9501953125,9120.0,9135.0,0
2010-09-16,9139.25,9167.2001953125,9013.2001953125,9029.650390625,0
2010-09-17,9067.150390625,9177.2001953125,9067.150390625,9162.099609375,0
2010-09-20,9193.400390625,9240.599609375,9183.9501953125,9235.5498046875,0
2010-09-21,9265.75,9291.349609375,9132.4501953125,9160.900390625,0
2010-09-22,9192.4501953125,9217.75,9076.4501953125,9142.349609375,0
2010-09-23,9171.099609375,9180.7998046875,9094.5498046875,9141.849609375,0
2010-09-24,9144.650390625,9235.9501953125,9144.650390625,9229.599609375,0
2010-09-27,9285.9501953125,9290.0498046875,9238.900390625,9257.650390625,0
2010-09-28,9269.400390625,9295.75,9223.5,9270.0498046875,0
2010-09-29,9317.7998046875,9317.7998046875,9192.650390625,9206.4501953125,0
2010-09-30,9208.7998046875,9208.7998046875,9116.349609375,9164.25,0
2010-10-01,9209.900390625,9327.5498046875,9209.900390625,9323.5498046875,0
2010-10-04,9374.25,9407.900390625,9348.9501953125,9381.599609375,0
2010-10-05,9399.599609375,9450.849609375,9397.4501953125,9415.2001953125,0
2010-10-06,9507.650390625,9552.4501953125,9489.5,9526.849609375,0
2010-10-07,9560.75,9640.4501953125,9433.75,9469.900390625,0
2010-10-08,9521.150390625,9526.2001953125,9357.650390625,9403.849609375,0
2010-10-11,9469.7998046875,9509.9501953125,9447.75,9467.4501953125,0
2010-10-12,9487.2998046875,9487.2998046875,9345.9501953125,9398.400390625,0
2010-10-13,9444.25,9506.2998046875,9430.7998046875,9502.2998046875,0
2010-10-14,9552.7998046875,9577.2001953125,9454.4501953125,9487.0498046875,0
2010-10-15,9516.099609375,9521.400390625,9333.25,9346.599609375,0
2010-10-18,9372.400390625,9372.400390625,9205.2001953125,9316.9501953125,0
2010-10-19,9372.900390625,9432.0,9297.2998046875,9314.349609375,0
2010-10-20,9291.849609375,9353.099609375,9284.099609375,9308.900390625,0
2010-10-21,9347.7001953125,9440.9501953125,9347.7001953125,9435.4501953125,0
2010-10-22,9462.0498046875,9494.849609375,9399.5,9450.349609375,0
2010-10-25,9486.099609375,9520.2001953125,9479.0498046875,9500.75,0
2010-10-26,9527.650390625,9558.599609375,9491.099609375,9499.2998046875,0
2010-10-27,9501.75,9545.099609375,9425.5498046875,9458.7001953125,0
2010-10-28,9508.7998046875,9508.7998046875,9368.599609375,9388.7998046875,0
2010-10-29,9415.349609375,9425.0498046875,9254.7998046875,9360.7001953125,0
2010-11-01,9462.650390625,9504.150390625,9443.25,9497.150390625,0
2010-11-02,9516.5498046875,9575.599609375,9485.7998046875,9561.099609375,0
2010-11-03,9623.0498046875,9653.650390625,9581.400390625,9601.0,0
2010-11-04,9621.0498046875,9679.2998046875,9621.0498046875,9673.4501953125,0
2010-11-08,9729.2998046875,9729.2998046875,9648.599609375,9698.4501953125,0
2010-11-09,9701.650390625,9774.2001953125,9698.4501953125,9752.849609375,0
2010-11-10,9764.849609375,9811.150390625,9755.400390625,9782.849609375,0
2010-11-11,9789.349609375,9853.4501953125,9642.25,9661.5498046875,0
2010-11-12,9636.0,9695.650390625,9435.650390625,9458.0,0
2010-11-15,9463.2001953125,9505.2998046875,9360.150390625,9496.0498046875,0
2010-11-16,9524.5,9560.7998046875,9312.5498046875,9337.349609375,0
2010-11-18,9368.900390625,9439.2001953125,9145.150390625,9347.9501953125,0
2010-11-19,9337.9501953125,9344.650390625,9164.099609375,9191.849609375,0
2010-11-22,9246.9501953125,9302.900390625,9151.400390625,9296.5498046875,0
2010-11-23,9214.0498046875,9258.599609375,9034.2001953125,9211.900390625,0
2010-11-24,9232.599609375,9301.2998046875,9040.400390625,9084.75,0
2010-11-25,9104.0498046875,9105.5,8831.7998046875,8862.2001953125,0
2010-11-26,8906.849609375,8906.849609375,8351.0498046875,8689.650390625,0
2010-11-29,8735.5498046875,8793.400390625,8619.9501953125,8780.599609375,0
2010-11-30,8755.7998046875,8918.2001953125,8723.4501953125,8907.5,0
2010-12-01,8925.7998046875,9138.5,8925.7998046875,9128.650390625,0
2010-12-02,9212.0498046875,9258.4501953125,9151.099609375,9176.599609375,0
2010-12-03,9195.349609375,9195.349609375,8961.0,9011.25,0
2010-12-06,9069.25,9102.400390625,8949.900390625,8959.2998046875,0
2010-12-07,8976.2998046875,8976.2998046875,8802.650390625,8840.150390625,0
2010-12-08,8802.2998046875,8802.2998046875,8674.9501953125,8687.75,0
2010-12-09,8718.849609375,8718.849609375,8304.4501953125,8375.599609375,0
2010-12-10,8341.5498046875,8539.849609375,8290.400390625,8511.5498046875,0
2010-12-13,8523.849609375,8639.900390625,8518.5,8634.75,0
2010-12-14,8665.5498046875,8752.849609375,8660.900390625,8743.0498046875,0
2010-12-15,8754.150390625,8772.0,8589.849609375,8631.2001953125,0
2010-12-16,8643.5498046875,8673.0498046875,8570.849609375,8665.099609375,0
2010-12-20,8635.4501953125,8665.0,8624.25,8631.599609375,0
2010-12-21,8675.400390625,8715.599609375,8675.400390625,8702.75,0
2010-12-22,8734.9501953125,8766.0498046875,8674.7998046875,8711.7001953125,0
2010-12-23,8724.7998046875,8754.349609375,8675.900390625,8685.9501953125,0
2010-12-24,8677.0,8704.5498046875,8656.75,8698.75,0
2010-12-27,8716.400390625,8737.400390625,8656.75,8665.2001953125,0
2010-12-28,8671.4501953125,8679.7001953125,8634.0498046875,8647.4501953125,0
2010-12-29,8669.9501953125,8713.900390625,8667.2001953125,8704.400390625,0
2010-12-30,8748.099609375,8758.7001953125,8721.4501953125,8751.849609375,0
2010-12-31,8775.75,8860.849609375,8775.75,8857.2001953125,0
2011-01-03,8920.5498046875,8936.849609375,8910.0498046875,8919.0,0
2011-01-04,8965.650390625,8978.4501953125,8882.150390625,8900.150390625,0
2011-01-05,8903.0,8915.349609375,8769.5498046875,8790.400390625,0
2011-01-06,8827.849609375,8837.4501953125,8676.75,8686.7001953125,0
2011-01-07,8682.2998046875,8682.2998046875,8467.849609375,8487.599609375,0
2011-01-10,8487.599609375,8500.9501953125,8274.2001953125,8286.0,0
2011-01-11,8314.599609375,8360.0,8204.0498046875,8260.0498046875,0
2011-01-12,8334.0498046875,8385.0,8208.099609375,8377.400390625,0
2011-01-13,8383.849609375,8438.0,8296.9501953125,8325.0498046875,0
2011-01-14,8319.2001953125,8363.7998046875,8196.5498046875,8211.25,0
2011-01-17,8192.5,8213.150390625,8124.7001953125,8136.7001953125,0
2011-01-18,8153.5,8208.4501953125,8119.2998046875,8157.39990234375,0
2011-01-19,8189.7998046875,8228.2998046875,8147.39990234375,8172.7001953125,0
2011-01-20,8115.39990234375,8214.0,8115.39990234375,8202.0498046875,0
2011-01-21,8197.349609375,8260.0498046875,8197.349609375,8215.849609375,0
2011-01-24,8243.900390625,8287.25,8237.5,8284.099609375,0
2011-01-25,8328.0498046875,8330.349609375,8235.75,8242.650390625,0
2011-01-27,8286.599609375,8286.599609375,8049.10009765625,8067.2998046875,0
2011-01-28,8061.60009765625,8061.60009765625,7774.75,7880.7001953125,0
2011-01-31,7781.0498046875,7933.5498046875,7723.5498046875,7922.5,0
2011-02-01,7952.0,7971.4501953125,7757.85009765625,7776.2001953125,0
2011-02-02,7845.5498046875,7848.2998046875,7740.25,7756.35009765625,0
2011-02-03,7743.4501953125,7856.2998046875,7733.75,7846.7998046875,0
2011-02-04,7844.10009765625,7943.85009765625,7736.25,7751.2998046875,0
2011-02-07,7771.89990234375,7793.7001953125,7680.75,7691.89990234375,0
2011-02-08,7720.0498046875,7720.0498046875,7493.2998046875,7505.0,0
2011-02-09,7483.10009765625,7483.10009765625,7254.9501953125,7285.35009765625,0
2011-02-10,7298.4501953125,7352.60009765625,7219.39990234375,7323.5498046875,0
2011-02-11,7335.2998046875,7492.2001953125,7280.9501953125,7483.89990234375,0
2011-02-14,7558.4501953125,7729.5,7558.4501953125,7716.7998046875,0
2011-02-15,7743.2998046875,7784.64990234375,7643.7998046875,7741.0498046875,0
2011-02-16,7733.64990234375,7774.0498046875,7727.64990234375,7746.75,0
2011-02-17,7756.64990234375,7835.85009765625,7746.9501953125,7831.64990234375,0
2011-02-18,7852.4501953125,7926.0,7683.89990234375,7699.35009765625,0
2011-02-21,7707.64990234375,7765.64990234375,7621.35009765625,7754.64990234375,0
2011-02-22,7680.7998046875,7730.0498046875,7630.60009765625,7663.0,0
2011-02-23,7629.60009765625,7674.5,7597.39990234375,7611.7001953125,0
2011-02-24,7581.25,7584.5498046875,7338.7001953125,7354.10009765625,0
2011-02-25,7401.7998046875,7401.7998046875,7262.5,7354.7998046875,0
2011-02-28,7402.14990234375,7486.35009765625,7351.64990234375,7370.10009765625,0
2011-03-01,7426.0498046875,7619.75,7426.0498046875,7609.5498046875,0
2011-03-03,7568.2998046875,7662.5,7560.2998046875,7635.0498046875,0
2011-03-04,7708.75,7718.5498046875,7642.0,7654.2001953125,0
2011-03-07,7592.2998046875,7592.2998046875,7502.10009765625,7552.2998046875,0
2011-03-08,7570.10009765625,7636.2998046875,7570.10009765625,7631.89990234375,0
2011-03-09,7674.5,7692.0498046875,7626.64990234375,7676.89990234375,0
2011-03-10,7652.5,7668.64990234375,7635.64990234375,7661.0,0
2011-03-11,7622.0498046875,7698.0,7568.4501953125,7605.60009765625,0
2011-03-14,7599.89990234375,7656.4501953125,7599.89990234375,7653.7998046875,0
2011-03-15,7498.25,7578.25,7468.4501953125,7533.89990234375,0
2011-03-16,7592.14990234375,7654.5498046875,7592.14990234375,7639.7001953125,0
2011-03-17,7596.5498046875,7670.14990234375,7596.5498046875,7640.89990234375,0
2011-03-18,7682.35009765625,7682.35009765625,7578.5498046875,7592.25,0
2011-03-21,7624.60009765625,7624.60009765625,7542.25,7582.9501953125,0
2011-03-22,7611.5,7663.25,7608.25,7644.89990234375,0
2011-03-23,7646.0498046875,7705.60009765625,7640.4501953125,7701.10009765625,0
2011-03-24,7726.60009765625,7770.5498046875,7723.85009765625,7747.2001953125,0
2011-03-25,7747.5498046875,7829.2001953125,7747.5498046875,7824.14990234375,0
2011-03-28,7824.14990234375,7885.85009765625,7824.14990234375,7866.5498046875,0
2011-03-29,7867.2001953125,7925.64990234375,7867.2001953125,7902.0,0
2011-03-30,7902.35009765625,8050.0,7902.35009765625,8031.7998046875,0
2011-03-31,8032.2001953125,8084.85009765625,7955.39990234375,8040.14990234375,0
2011-04-01,8040.5,8133.2001953125,8039.0498046875,8129.10009765625,0
2011-04-04,8129.60009765625,8245.900390625,8129.60009765625,8226.7001953125,0
2011-04-05,8228.0,8315.25,8201.75,8306.0,0
2011-04-06,8306.650390625,8382.349609375,8296.0,8342.0,0
2011-04-07,8341.25,8443.849609375,8341.25,8419.0498046875,0
2011-04-08,8419.849609375,8451.0498046875,8261.150390625,8288.2998046875,0
2011-04-11,8287.650390625,8290.7998046875,8213.900390625,8229.9501953125,0
2011-04-13,8228.5498046875,8356.599609375,8198.7001953125,8349.0498046875,0
2011-04-15,8348.5498046875,8369.4501953125,8291.099609375,8317.849609375,0
2011-04-18,8318.5,8394.75,8190.5498046875,8197.2998046875,0
2011-04-19,8197.7001953125,8219.5498046875,8150.10009765625,8204.75,0
2011-04-20,8206.7998046875,8311.4501953125,8206.7998046875,8304.900390625,0
2011-04-21,8305.849609375,8362.650390625,8305.849609375,8313.9501953125,0
2011-04-25,8312.5,8350.2001953125,8307.0498046875,8327.5498046875,0
2011-04-26,8328.099609375,8345.849609375,8262.849609375,8331.349609375,0
2011-04-27,8332.0,8376.7998046875,8328.0,8338.9501953125,0
2011-04-28,8339.650390625,8375.0498046875,8264.650390625,8277.7998046875,0
2011-04-29,8277.7998046875,8310.7998046875,8164.5498046875,8200.9501953125,0
2011-05-02,8201.2998046875,8237.349609375,8098.4501953125,8120.10009765625,0
2011-05-03,8119.85009765625,8158.60009765625,7948.60009765625,7955.0498046875,0
2011-05-04,7955.14990234375,7955.4501953125,7862.4501953125,7907.5,0
2011-05-05,7907.9501953125,7961.25,7817.85009765625,7833.4501953125,0
2011-05-06,7833.64990234375,7972.60009765625,7833.64990234375,7965.39990234375,0
2011-05-09,7966.35009765625,7996.0,7930.0498046875,7953.75,0
2011-05-10,7953.35009765625,8001.39990234375,7940.60009765625,7958.2001953125,0
2011-05-11,7958.9501953125,8024.64990234375,7957.60009765625,8017.39990234375,0
2011-05-12,8017.25,8039.4501953125,7930.2001953125,7941.0498046875,0
2011-05-13,7940.5498046875,8068.7001953125,7921.89990234375,8034.89990234375,0
2011-05-16,8039.10009765625,8047.0,7969.4501953125,7977.7001953125,0
2011-05-17,7978.0,8022.4501953125,7887.75,7916.75,0
2011-05-18,7917.14990234375,7950.39990234375,7844.14990234375,7861.5498046875,0
2011-05-19,7861.85009765625,7882.0,7816.64990234375,7832.89990234375,0
2011-05-20,7833.5,7909.39990234375,7833.5,7873.14990234375,0
2011-05-23,7872.75,7872.75,7754.89990234375,7774.14990234375,0
2011-05-24,7774.14990234375,7797.0,7746.75,7783.7998046875,0
2011-05-25,7783.39990234375,7783.39990234375,7745.5498046875,7760.0,0
2011-05-26,7760.39990234375,7789.10009765625,7734.0498046875,7750.64990234375,0
2011-05-27,7750.14990234375,7878.14990234375,7750.14990234375,7875.35009765625,0
2011-05-30,7875.75,7954.60009765625,7875.75,7945.89990234375,0
2011-05-31,7946.39990234375,8072.0498046875,7946.39990234375,8064.7998046875,0
2011-06-01,8065.5,8111.10009765625,8063.0498046875,8102.7998046875,0
2011-06-02,8101.2998046875,8101.2998046875,8005.2998046875,8022.0498046875,0
2011-06-03,8022.5498046875,8101.89990234375,7981.60009765625,7992.9501953125,0
2011-06-06,7992.7001953125,7999.9501953125,7943.7998046875,7991.64990234375,0
2011-06-07,7991.25,8049.85009765625,7986.2998046875,8043.25,0
2011-06-08,8042.5498046875,8081.25,8023.7998046875,8039.0498046875,0
2011-06-09,8039.25,8069.7998046875,8006.9501953125,8017.2001953125,0
2011-06-10,8017.39990234375,8038.7001953125,7963.5,7992.0498046875,0
2011-06-13,7992.14990234375,8041.4501953125,7944.7998046875,8037.4501953125,0
2011-06-14,8038.10009765625,8092.0,8038.10009765625,8078.60009765625,0
2011-06-15,8078.7001953125,8087.64990234375,8014.0,8027.2998046875,0
2011-06-16,8026.7001953125,8026.7001953125,7959.10009765625,7974.14990234375,0
2011-06-17,7974.5498046875,8009.0,7907.4501953125,7921.14990234375,0
2011-06-20,7921.64990234375,7941.9501953125,7649.0,7732.39990234375,0
2011-06-21,7733.0498046875,7784.5498046875,7694.64990234375,7698.0498046875,0
2011-06-22,7698.75,7751.64990234375,7617.25,7631.64990234375,0
2011-06-23,7631.75,7645.4501953125,7558.0498046875,7642.75,0
2011-06-24,7643.9501953125,7809.4501953125,7643.9501953125,7799.10009765625,0
2011-06-27,7798.7001953125,7907.25,7789.0,7902.75,0
2011-06-28,7903.35009765625,7955.25,7891.9501953125,7924.85009765625,0
2011-06-29,7925.4501953125,7988.4501953125,7925.4501953125,7966.75,0
2011-06-30,7967.0498046875,8001.9501953125,7954.89990234375,7971.5,0
2011-07-01,7972.60009765625,8054.64990234375,7972.60009765625,8026.10009765625,0
2011-07-04,8026.39990234375,8104.25,8026.39990234375,8093.2998046875,0
2011-07-05,8093.7998046875,8097.39990234375,8054.9501953125,8068.89990234375,0
2011-07-06,8069.2001953125,8099.2001953125,8057.14990234375,8080.9501953125,0
2011-07-07,8080.5498046875,8181.2998046875,8080.5498046875,8175.75,0
2011-07-08,8176.0498046875,8195.849609375,8107.25,8115.89990234375,0
2011-07-11,8115.7001953125,8125.0,8081.0498046875,8097.7001953125,0
2011-07-12,8096.7998046875,8096.7998046875,7968.14990234375,8004.60009765625,0
2011-07-13,8005.10009765625,8109.64990234375,8005.10009765625,8103.0,0
2011-07-14,8103.14990234375,8196.849609375,8074.5,8168.39990234375,0
2011-07-15,8169.25,8218.4501953125,8153.60009765625,8175.2001953125,0
2011-07-18,8175.60009765625,8229.099609375,8175.60009765625,8197.2998046875,0
2011-07-19,8197.4501953125,8234.0498046875,8190.0,8212.900390625,0
2011-07-20,8213.2001953125,8247.9501953125,8098.10009765625,8108.2001953125,0
2011-07-21,8107.7001953125,8107.7001953125,8035.0498046875,8048.14990234375,0
2011-07-22,8049.7998046875,8159.85009765625,8049.7998046875,8153.89990234375,0
2011-07-25,8153.5,8221.2001953125,8149.9501953125,8214.900390625,0
2011-07-26,8215.599609375,8245.0,8104.89990234375,8119.2998046875,0
2011-07-27,8119.10009765625,8144.85009765625,8077.2001953125,8114.14990234375,0
2011-07-28,8113.5498046875,8113.5498046875,8034.7998046875,8046.2001953125,0
2011-07-29,8045.4501953125,8096.75,8010.60009765625,8017.35009765625,0
2011-08-01,8021.5,8112.5,7990.5,8007.35009765625,0
2011-08-02,8006.5,8006.5,7897.5498046875,7906.0,0
2011-08-03,7905.0498046875,7905.0498046875,7802.0,7884.64990234375,0
2011-08-04,7885.5,7968.0,7817.14990234375,7830.2998046875,0
2011-08-05,7826.5498046875,7826.5498046875,7532.89990234375,7691.14990234375,0
2011-08-08,7688.0,7688.0,7457.0,7593.85009765625,0
2011-08-09,7591.2001953125,7616.85009765625,7382.14990234375,7509.9501953125,0
2011-08-10,7513.7001953125,7665.60009765625,7513.7001953125,7645.7001953125,0
2011-08-11,7645.5,7672.5498046875,7609.35009765625,7623.25,0
2011-08-12,7625.14990234375,7692.7998046875,7571.5,7581.35009765625,0
2011-08-16,7583.5,7620.4501953125,7425.2001953125,7446.39990234375,0
2011-08-17,7445.7998046875,7468.0498046875,7345.14990234375,7381.35009765625,0
2011-08-18,7382.14990234375,7399.2998046875,7188.14990234375,7206.89990234375,0
2011-08-19,7204.7001953125,7204.7001953125,7041.25,7131.25,0
2011-08-22,7132.0498046875,7253.89990234375,7099.4501953125,7239.2001953125,0
2011-08-23,7240.60009765625,7335.60009765625,7217.9501953125,7324.5,0
2011-08-24,7324.7001953125,7401.9501953125,7238.0,7266.2998046875,0
2011-08-25,7267.5,7289.85009765625,7177.0498046875,7193.14990234375,0
2011-08-26,7193.4501953125,7210.0498046875,7020.14990234375,7044.0,0
2011-08-29,7045.2998046875,7214.85009765625,7045.2998046875,7201.5,0
2011-08-30,7202.9501953125,7309.14990234375,7202.9501953125,7294.75,0
2011-09-02,7296.0,7359.64990234375,7285.9501953125,7335.85009765625,0
2011-09-05,7335.64990234375,7383.60009765625,7279.25,7377.2001953125,0
2011-09-06,7377.2001953125,7403.89990234375,7307.2998046875,7397.89990234375,0
2011-09-07,7398.2001953125,7530.60009765625,7398.2001953125,7508.0,0
2011-09-08,7508.5,7552.0,7491.10009765625,7512.7998046875,0
2011-09-09,7512.7998046875,7545.60009765625,7406.10009765625,7413.5,0
2011-09-12,7412.0498046875,7412.0498046875,7221.89990234375,7235.60009765625,0
2011-09-13,7236.4501953125,7348.2001953125,7214.60009765625,7240.5,0
2011-09-14,7241.2998046875,7278.7998046875,7213.14990234375,7262.75,0
2011-09-15,7264.0,7345.39990234375,7264.0,7340.39990234375,0
2011-09-16,7341.60009765625,7385.25,7320.25,7346.4501953125,0
2011-09-19,7346.25,7361.7001953125,7314.14990234375,7331.85009765625,0
2011-09-20,7332.35009765625,7397.0,7332.35009765625,7391.5,0
